# Athena++ data at time=2.500000e-01  cycle=33 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00218 0008  3.90625e+00  6.18120e-01  1.00011e+00  6.38670e-06  6.38670e-06  9.99947e-01  2.55504e-07  9.99947e-01 -2.04619e-04 -5.42289e-04 -3.25811e-05 -3.25811e-05  2.71101e-04 -1.30358e-06  2.71101e-04  3.71332e-06  1.47196e-07  1.47196e-07 -1.35159e-08  7.86251e-01  1.48688e-06  6.04176e-08  6.04176e-08
00218 0009  4.21875e+00  6.39256e-01  1.00009e+00  4.73538e-06  4.73538e-06  9.99957e-01  1.75395e-07  9.99957e-01 -1.60885e-04 -4.26834e-04 -2.37596e-05 -2.37596e-05  2.13389e-04 -8.79645e-07  2.13389e-04  1.19708e-06  4.73432e-08  4.73432e-08 -3.85835e-08  7.99571e-01  1.09789e-06  4.04649e-08  4.04649e-08
00218 0010  4.53125e+00  6.58218e-01  1.00007e+00  3.56886e-06  3.56886e-06  9.99966e-01  1.23043e-07  9.99966e-01 -1.28803e-04 -3.40929e-04 -1.75795e-05 -1.75795e-05  1.70447e-04 -6.07956e-07  1.70447e-04 -1.32627e-07 -5.14862e-09 -5.14862e-09 -1.64519e-07  8.11336e-01  7.57731e-07  2.78618e-08  2.78618e-08
00218 0011  4.84375e+00  6.75318e-01  1.00006e+00  2.71652e-06  2.71652e-06  9.99972e-01  8.80507e-08  9.99972e-01 -1.07671e-04 -2.75325e-04 -1.32253e-05 -1.32253e-05  1.37651e-04 -4.31036e-07  1.37651e-04  3.40615e-07 -7.61522e-08 -7.61522e-08  6.92869e-06  8.21802e-01  4.25833e-07  3.58607e-08  3.58607e-08
00225 0004  5.31250e+00  6.98644e-01  1.00004e+00  3.68760e-06  3.68760e-06  9.99979e-01  2.17100e-07  9.99979e-01 -7.58958e-05 -1.99855e-04 -1.76639e-05 -1.76639e-05  9.99209e-05 -1.04110e-06  9.99209e-05 -1.20370e-06 -7.37414e-08 -7.37414e-08 -5.27598e-08  8.35867e-01  3.69184e-07  2.68402e-08  2.68402e-08
00225 0005  5.93750e+00  7.24296e-01  1.00003e+00  2.32267e-06  2.32267e-06  9.99985e-01  1.22386e-07  9.99985e-01 -5.22709e-05 -1.38216e-04 -1.09268e-05 -1.09268e-05  6.91050e-05 -5.76127e-07  6.91050e-05 -1.09617e-06 -5.82197e-08 -5.82197e-08 -6.79945e-08  8.51069e-01  2.15576e-07  1.46976e-08  1.46976e-08
00225 0006  6.56250e+00  7.45968e-01  1.00002e+00  1.52138e-06  1.52138e-06  9.99989e-01  7.24808e-08  9.99989e-01 -3.72367e-05 -9.85750e-05 -7.05256e-06 -7.05256e-06  4.92859e-05 -3.36124e-07  4.92859e-05 -9.54423e-07 -4.56100e-08 -4.56100e-08 -3.25263e-08  8.63704e-01  1.51140e-07  8.46736e-09  8.46736e-09
00225 0007  7.18750e+00  7.64510e-01  1.00002e+00  1.02894e-06  1.02894e-06  9.99992e-01  4.47499e-08  9.99992e-01 -2.72189e-05 -7.21350e-05 -4.71150e-06 -4.71150e-06  3.60666e-05 -2.04952e-07  3.60666e-05 -7.73727e-07 -3.34862e-08 -3.34862e-08 -2.05586e-08  8.74369e-01  1.06289e-07  5.15099e-09  5.15099e-09
00225 0008  7.81250e+00  7.80548e-01  1.00001e+00  7.15543e-07  7.15543e-07  9.99994e-01  2.86276e-08  9.99994e-01 -2.03695e-05 -5.39638e-05 -3.24199e-06 -3.24199e-06  2.69814e-05 -1.29738e-07  2.69814e-05 -6.33600e-07 -2.43296e-08 -2.43296e-08  1.83841e-08  8.83491e-01  6.96857e-08  3.26942e-09  3.26942e-09
00225 0009  8.43750e+00  7.94554e-01  1.00001e+00  5.09928e-07  5.09928e-07  9.99995e-01  1.88935e-08  9.99995e-01 -1.56271e-05 -4.12186e-05 -2.29102e-06 -2.29102e-06  2.06090e-05 -8.48818e-08  2.06090e-05 -3.04052e-07 -1.83199e-08 -1.83199e-08  2.24811e-07  8.91382e-01  4.47862e-08  2.20024e-09  2.20024e-09
00225 0010  9.06250e+00  8.06889e-01  1.00001e+00  3.70072e-07  3.70072e-07  9.99996e-01  1.27329e-08  9.99996e-01 -9.92384e-06 -3.11877e-05 -1.64549e-06 -1.64549e-06  1.55937e-05 -5.64411e-08  1.55937e-05 -1.25750e-06 -1.03184e-08 -1.03184e-08 -3.03200e-06  8.98273e-01  1.67801e-07  7.05968e-10  7.05968e-10
00225 0011  9.68750e+00  8.17833e-01  1.00000e+00  7.29302e-08  7.29302e-08  9.99999e-01  2.30903e-09  9.99999e-01 -2.72313e-06 -8.40696e-06 -4.33038e-07 -4.33038e-07  4.20347e-06 -1.42449e-08  4.20347e-06 -4.79769e-07 -1.21273e-09 -1.21273e-09 -1.76759e-06  9.04342e-01 -1.83112e-07 -2.20038e-10 -2.20038e-10
